Filename,log,Naive,Non_Naive,Upper_Bound,Bound_Bound,MIP_Solver
data/intervals/permutations/medium/bnvrwu/medium5.txt,3.169925001442312,6.569855608330948,6.442943495848728,6.357552004618084,6.357552004618084,9.417852514885897
data/intervals/values/big/brvrwu/big3.txt,3.169925001442312,6.321928094887363,6.266786540694901,6.303780748177103,6.303780748177103,9.189824558880018
data/intervals/values/big/brvuwn/big8.txt,3.169925001442312,6.599912842187128,6.6293566200796095,6.741466986401147,6.693486957499325,9.483815777264256
data/intervals/values/big/buvuwu/big4.txt,3.169925001442312,6.6293566200796095,6.6293566200796095,6.614709844115208,6.614709844115208,9.54882190845875
data/intervals/values/medium/bnvuwn/medium5.txt,3.169925001442312,6.108524456778169,5.459431618637297,5.584962500721156,5.554588851677638,9.047123912114026
data/intervals/budget_percent/medium/buvuwn/medium4.txt,3.169925001442312,5.807354922057604,5.727920454563199,5.658211482751795,5.614709844115208,9.111135670234708
data/intervals/budget_percent/small/bnvnwu/small3.txt,3.169925001442312,5.554588851677638,5.754887502163468,5.672425341971495,5.643856189774724,10.437752072323603
data/intervals/budget_percent/small/bnvnwu/small4.txt,3.169925001442312,5.491853096329675,5.321928094887363,5.554588851677638,5.554588851677638,9.975847968006784
data/intervals/M_OVER_N/medium/brvnwu/medium0.txt,3.169925001442312,5.554588851677638,5.491853096329675,5.523561956057013,5.539158811108031,9.103287808412022
data/intervals/M_OVER_N/medium/brvuwu/medium0.txt,3.169925001442312,6.475733430966398,6.475733430966398,6.321928094887363,6.330916878114617,9.287712379549449
data/intervals/M_OVER_N/medium/buvuwn/medium0.txt,3.169925001442312,5.491853096329675,5.459431618637297,5.491853096329675,5.491853096329675,8.991521846075695
data/intervals/M_OVER_N/small/bnvnwu/small0.txt,3.169925001442312,6.614709844115208,6.584962500721156,6.392317422778761,6.3750394313469245,9.383704292474052
data/intervals/M_OVER_N/small/bnvuwr/small0.txt,3.169925001442312,6.409390936137702,6.339850002884624,6.357552004618084,6.392317422778761,9.459431618637296
data/intervals/M_OVER_N/small/brvuwu/small0.txt,3.169925001442312,6.303780748177103,6.266786540694901,6.357552004618084,6.339850002884624,9.434628227636725
data/intervals/M_OVER_N/small/buvnwr/small0.txt,3.169925001442312,6.539158811108031,6.22881869049588,6.442943495848728,6.426264754702098,9.361943773735241
data/intervals/values/small/buvrwr/small8.txt,3.169925001442312,5.643856189774724,5.584962500721156,5.491853096329675,5.491853096329675,8.991521846075695
data/intervals/permutations/medium/brvuwr/medium4.txt,3.169925001442312,6.321928094887363,6.794415866350106,6.426264754702098,6.442943495848728,9.308339030139408
data/intervals/permutations/medium/buvrwr/medium2.txt,3.169925001442312,5.426264754702098,5.459431618637297,5.426264754702098,5.426264754702098,8.92184093707449
data/intervals/permutations/small/bnvuwr/small1.txt,3.169925001442312,5.523561956057013,5.357552004618084,5.584962500721156,5.554588851677638,8.960001932068081
data/intervals/values/medium/buvrwu/medium5.txt,3.169925001442312,6.507794640198696,6.491853096329675,6.569855608330948,6.584962500721156,9.445014845868423
data/intervals/values/medium/buvuwu/medium8.txt,3.169925001442312,6.247927513443585,6.247927513443585,6.266786540694901,6.266786540694901,9.375039431346925
data/intervals/values/small/bnvuwn/small7.txt,3.169925001442312,5.700439718141092,5.832890014164741,5.807354922057604,5.832890014164741,9.20212382383046
data/intervals/values/small/brvnwu/small6.txt,3.169925001442312,5.700439718141092,5.584962500721156,5.672425341971495,5.643856189774724,9.121533517340032
data/intervals/N/small/bnvuwn/small0.txt,3.169925001442312,6.554588851677638,6.523561956057013,6.442943495848728,6.442943495848728,9.366322214245816
data/intervals/N/small/brvrwr/small0.txt,3.169925001442312,5.727920454563199,5.727920454563199,5.614709844115208,5.584962500721156,8.997179480937621
data/intervals/N/small/buvuwr/small0.txt,3.169925001442312,6.426264754702098,6.442943495848728,6.442943495848728,6.426264754702098,9.344295907915816
data/intervals/permutations/big/bnvrwr/big6.txt,3.169925001442312,5.392317422778761,5.357552004618084,5.491853096329675,5.491853096329675,8.951284714966972
data/intervals/permutations/big/bnvuwn/big3.txt,3.169925001442312,5.392317422778761,5.392317422778761,5.459431618637297,5.491853096329675,8.954196310386875
data/intervals/budget_percent/small/brvnwu/small3.txt,3.169925001442312,6.409390936137702,6.442943495848728,6.475733430966398,6.475733430966398,9.342074667999139
data/intervals/M_OVER_N/big/bnvnwn/big0.txt,3.169925001442312,5.523561956057013,5.554588851677638,5.523561956057013,5.507794640198696,8.945443836377912
data/intervals/M_OVER_N/big/bnvrwr/big0.txt,3.169925001442312,5.357552004618084,5.392317422778761,5.491853096329675,5.491853096329675,8.960001932068081
data/intervals/M_OVER_N/big/brvuwr/big0.txt,3.169925001442312,6.22881869049588,6.266786540694901,6.339850002884624,6.321928094887363,9.199672344836364
data/intervals/M_OVER_N/big/buvrwr/big0.txt,3.169925001442312,5.832890014164741,5.727920454563199,5.78135971352466,5.794415866350106,9.18239435340453
data/intervals/permutations/small/brvnwr/small8.txt,3.169925001442312,6.442943495848728,6.339850002884624,6.499845887083206,6.467605550082998,9.224001674198105
data/intervals/permutations/small/brvuwu/small5.txt,3.169925001442312,6.442943495848728,6.357552004618084,6.321928094887363,6.321928094887363,9.303780748177102
data/intervals/values/big/bnvnwu/big6.txt,3.169925001442312,5.906890595608519,5.392317422778761,5.643856189774724,5.614709844115208,9.283088353024002
data/intervals/permutations/big/buvnwr/big2.txt,3.169925001442312,6.700439718141092,6.459431618637297,6.409390936137702,6.409390936137702,9.400879436282183
data/intervals/permutations/big/buvrwr/big6.txt,3.169925001442312,6.569855608330948,6.357552004618084,6.392317422778761,6.392317422778761,9.326429487122303
data/intervals/permutations/big/buvuwn/big0.txt,3.169925001442312,6.409390936137702,6.321928094887363,6.366322214245816,6.357552004618084,9.285402218862249
data/intervals/permutations/medium/bnvuwr/medium1.txt,3.169925001442312,6.303780748177103,6.22881869049588,6.348728154231077,6.357552004618084,9.390168956200183
data/intervals/permutations/medium/brvrwr/medium5.txt,3.169925001442312,6.247927513443585,6.169925001442312,6.169925001442312,6.1799090900149345,9.252665432450248
data/intervals/values/big/brvuwr/big7.txt,3.169925001442312,6.266786540694901,6.129283016944966,6.22881869049588,6.22881869049588,9.189824558880018
data/intervals/values/big/brvuwr/big0.txt,3.169925001442312,6.321928094887363,6.321928094887363,6.392317422778761,6.426264754702098,9.285402218862249
data/intervals/values/big/buvnwn/big0.txt,3.169925001442312,6.339850002884624,6.392317422778761,6.330916878114617,6.339850002884624,9.294620748891626
data/intervals/values/big/buvuwr/big4.txt,3.169925001442312,6.569855608330948,6.523561956057013,6.539158811108031,6.539158811108031,9.533329732305834
data/intervals/values/medium/bnvnwr/medium6.txt,3.169925001442312,6.727920454563199,6.700439718141092,6.6653359171851765,6.7073591320808825,9.623881490013458
data/intervals/values/medium/bnvnwr/medium9.txt,3.169925001442312,6.672425341971495,6.507794640198696,6.643856189774724,6.651051691178929,9.473705749619416
data/intervals/values/medium/bnvnwu/medium8.txt,3.169925001442312,5.930737337562887,5.672425341971495,5.672425341971495,5.643856189774724,9.194756854422248
data/intervals/values/medium/bnvuwn/medium6.txt,3.169925001442312,5.584962500721156,5.643856189774724,5.554588851677638,5.523561956057013,9.016808287686555
data/intervals/values/medium/brvnwn/medium7.txt,3.169925001442312,6.442943495848728,6.22881869049588,6.357552004618084,6.321928094887363,9.31741261376487
data/intervals/values/medium/brvrwr/medium4.txt,3.169925001442312,6.266786540694901,6.409390936137702,6.3750394313469245,6.357552004618084,9.162391328756906
data/intervals/budget_percent/big/brvuwu/big0.txt,3.169925001442312,6.614709844115208,6.643856189774724,6.845490050944375,6.800899899920305,9.266786540694902
data/intervals/budget_percent/small/bnvrwr/small0.txt,3.169925001442312,6.714245517666122,6.584962500721156,6.741466986401147,6.7481928495894605,9.487840033823051
data/intervals/M_OVER_N/medium/brvuwr/medium0.txt,3.169925001442312,6.459431618637297,6.303780748177103,6.392317422778761,6.357552004618084,9.375039431346925
data/intervals/M_OVER_N/medium/buvnwr/medium0.txt,3.169925001442312,6.754887502163468,6.741466986401147,6.658211482751795,6.658211482751795,9.571752643503546
data/intervals/M_OVER_N/medium/buvuwr/medium0.txt,3.169925001442312,6.459431618637297,6.357552004618084,6.312882955284356,6.303780748177103,9.271463027904375
data/intervals/M_OVER_N/medium/buvuwu/medium0.txt,3.169925001442312,6.569855608330948,6.392317422778761,6.303780748177103,6.266786540694901,9.381542951184585
data/intervals/M_OVER_N/small/bnvrwu/small0.txt,3.169925001442312,6.507794640198696,6.321928094887363,6.459431618637297,6.459431618637297,9.419960177847889
data/intervals/M_OVER_N/small/brvnwn/small0.txt,3.169925001442312,6.491853096329675,6.491853096329675,6.459431618637297,6.451211111832329,9.469641817239516
data/intervals/values/small/buvnwu/small4.txt,3.169925001442312,6.247927513443585,6.189824558880018,6.189824558880018,6.189824558880018,9.167418145831737
data/intervals/permutations/small/bnvrwn/small6.txt,3.169925001442312,6.108524456778169,6.022367813028454,6.066089190457772,6.066089190457772,9.211888294546004
data/intervals/values/small/bnvnwn/small7.txt,3.169925001442312,5.78135971352466,5.584962500721156,5.672425341971495,5.727920454563199,9.199672344836364
data/intervals/values/small/bnvrwn/small8.txt,3.169925001442312,5.78135971352466,5.754887502163468,5.78135971352466,5.807354922057604,9.211888294546004
data/intervals/values/small/bnvuwr/small2.txt,3.169925001442312,6.426264754702098,6.523561956057013,6.539158811108031,6.531381460516312,9.485829308701904
data/intervals/values/small/brvnwr/small9.txt,3.169925001442312,6.357552004618084,6.3750394313469245,6.451211111832329,6.426264754702098,9.43879185257826
data/intervals/values/small/brvnwr/small0.txt,3.169925001442312,6.303780748177103,6.247927513443585,6.303780748177103,6.294620748891627,9.342074667999139
data/intervals/values/small/brvnwu/small4.txt,3.169925001442312,6.459431618637297,6.409390936137702,6.434628227636725,6.459431618637297,9.400879436282183
data/intervals/values/small/brvuwu/small3.txt,3.169925001442312,6.285402218862249,6.20945336562895,6.20945336562895,6.20945336562895,9.262094845370179
data/intervals/values/small/buvnwn/small8.txt,3.169925001442312,5.392317422778761,5.392317422778761,5.392317422778761,5.392317422778761,8.867278739709661
data/intervals/values/small/buvnwn/small3.txt,3.169925001442312,6.507794640198696,6.491853096329675,6.475733430966398,6.475733430966398,9.436711542137214
data/intervals/budget_percent/small/brvnwu/small4.txt,3.169925001442312,5.700439718141092,5.523561956057013,5.727920454563199,5.700439718141092,9.159871336778389
data/intervals/budget_percent/small/buvnwu/small1.txt,3.169925001442312,6.426264754702098,6.392317422778761,6.442943495848728,6.459431618637297,9.266786540694902
data/intervals/budget_percent/small/buvrwn/small0.txt,3.169925001442312,6.965784284662087,7.03342300153745,6.894817763307944,6.882643049361842,9.57553924683453
data/intervals/budget_percent/small/buvuwn/small0.txt,3.169925001442312,6.507794640198696,6.491853096329675,6.539158811108031,6.539158811108031,9.442943495848729
data/intervals/budget_percent/small/buvuwr/small1.txt,3.169925001442312,6.727920454563199,6.6865005271832185,6.734709620225838,6.768184324776926,9.623881490013458
data/intervals/M_OVER_N/big/brvrwu/big0.txt,3.169925001442312,6.584962500721156,6.700439718141092,6.658211482751795,6.658211482751795,9.501837184902296
data/intervals/M_OVER_N/big/buvrwn/big0.txt,3.169925001442312,6.357552004618084,6.129283016944966,6.426264754702098,6.426264754702098,9.38586240064146
data/intervals/M_OVER_N/medium/bnvnwr/medium0.txt,3.169925001442312,5.643856189774724,5.459431618637297,5.643856189774724,5.614709844115208,9.011227255423254
data/intervals/M_OVER_N/medium/bnvrwn/medium0.txt,3.169925001442312,6.584962500721156,6.392317422778761,6.442943495848728,6.442943495848728,9.348728154231077
data/intervals/M_OVER_N/medium/bnvrwr/medium0.txt,3.169925001442312,6.426264754702098,6.285402218862249,6.426264754702098,6.426264754702098,9.344295907915816
data/intervals/permutations/small/buvuwn/small5.txt,3.169925001442312,6.247927513443585,6.22881869049588,6.303780748177103,6.266786540694901,9.287712379549449
data/intervals/permutations/small/buvuwr/small0.txt,3.169925001442312,6.727920454563199,6.870364719583405,6.826548487290915,6.845490050944375,9.658211482751796
data/intervals/permutations/small/buvuwu/small7.txt,3.169925001442312,6.392317422778761,6.442943495848728,6.546894459887636,6.554588851677638,9.794415866350105
data/intervals/values/big/bnvrwr/big5.txt,3.169925001442312,6.303780748177103,6.266786540694901,6.357552004618084,6.357552004618084,9.350939181546432
data/intervals/values/big/bnvrwu/big6.txt,3.169925001442312,6.409390936137702,6.266786540694901,6.400879436282184,6.417852514885898,9.231221180711186
data/intervals/values/big/brvnwr/big3.txt,3.169925001442312,5.554588851677638,5.754887502163468,5.672425341971495,5.700439718141092,9.090112419664289
data/intervals/permutations/big/brvuwu/big0.txt,3.169925001442312,6.539158811108031,6.392317422778761,6.636624620543649,6.658211482751795,9.544964432789238
data/intervals/permutations/medium/brvnwr/medium9.txt,3.169925001442312,6.247927513443585,6.129283016944966,6.303780748177103,6.285402218862249,9.231221180711186
data/intervals/permutations/medium/brvnwr/medium2.txt,3.169925001442312,6.3750394313469245,6.321928094887363,6.339850002884624,6.3750394313469245,9.269126679149418
data/intervals/values/big/brvrwu/big9.txt,3.169925001442312,5.459431618637297,5.523561956057013,5.584962500721156,5.614709844115208,8.912889336229961
data/intervals/values/big/brvuwr/big1.txt,3.169925001442312,5.392317422778761,5.285402218862249,5.554588851677638,5.584962500721156,9.467605550082997
data/intervals/values/big/buvuwu/big3.txt,3.169925001442312,6.6293566200796095,6.554588851677638,6.599912842187128,6.60733031374961,9.634811050171718
data/intervals/values/medium/bnvrwn/medium8.txt,3.169925001442312,6.22881869049588,6.247927513443585,6.20945336562895,6.22881869049588,9.3151495622563
data/intervals/values/medium/brvuwn/medium7.txt,3.169925001442312,6.491853096329675,6.169925001442312,6.321928094887363,6.303780748177103,9.169925001442312
data/intervals/budget_percent/medium/bnvuwn/medium4.txt,3.169925001442312,5.614709844115208,5.954196310386875,5.78135971352466,5.727920454563199,8.909893083770042
data/intervals/budget_percent/small/bnvrwn/small2.txt,3.169925001442312,5.643856189774724,5.930737337562887,5.614709844115208,5.584962500721156,9.105908508571158
data/intervals/M_OVER_N/medium/brvrwr/medium0.txt,3.169925001442312,6.442943495848728,6.507794640198696,6.3750394313469245,6.392317422778761,9.269126679149418
data/intervals/M_OVER_N/small/bnvrwr/small0.txt,3.169925001442312,5.672425341971495,5.523561956057013,5.672425341971495,5.700439718141092,9.162391328756906
data/intervals/M_OVER_N/small/buvnwu/small0.txt,3.169925001442312,6.569855608330948,6.475733430966398,6.491853096329675,6.491853096329675,9.457380879072534
data/intervals/M_OVER_N/small/buvuwu/small0.txt,3.169925001442312,6.22881869049588,5.700439718141092,5.700439718141092,5.672425341971495,9.084808387804362
data/intervals/values/small/buvnwu/small3.txt,3.169925001442312,5.357552004618084,5.392317422778761,5.426264754702098,5.426264754702098,8.906890595608518
data/intervals/values/small/buvuwn/small6.txt,3.169925001442312,6.189824558880018,6.087462841250339,6.129283016944966,6.129283016944966,9.211888294546004
data/intervals/permutations/medium/buvrwr/medium5.txt,3.169925001442312,5.426264754702098,5.357552004618084,5.426264754702098,5.426264754702098,8.945443836377912
data/intervals/permutations/medium/buvuwr/medium6.txt,3.169925001442312,5.285402218862249,5.247927513443585,5.285402218862249,5.285402218862249,8.936637939002571
data/intervals/values/medium/brvuwr/medium0.txt,3.169925001442312,6.523561956057013,6.554588851677638,6.584962500721156,6.614709844115208,9.432541900388259
data/intervals/values/medium/buvnwr/medium6.txt,3.169925001442312,6.6293566200796095,6.658211482751795,6.614709844115208,6.6293566200796095,9.497851836951117
data/intervals/values/small/bnvnwn/small3.txt,3.169925001442312,6.507794640198696,6.442943495848728,6.459431618637297,6.459431618637297,9.507794640198696
data/intervals/values/small/bnvuwn/small1.txt,3.169925001442312,5.672425341971495,5.672425341971495,5.754887502163468,5.768184324776926,9.164906926675688
data/intervals/values/small/bnvuwu/small5.txt,3.169925001442312,6.491853096329675,6.409390936137702,6.451211111832329,6.442943495848728,9.342074667999139
data/intervals/values/small/brvnwu/small9.txt,3.169925001442312,6.339850002884624,6.599912842187128,6.442943495848728,6.434628227636725,9.543031820255237
data/intervals/values/small/brvrwu/small4.txt,3.169925001442312,5.554588851677638,5.459431618637297,5.523561956057013,5.523561956057013,9.144658242831882
data/intervals/N/small/buvuwn/small0.txt,3.169925001442312,6.491853096329675,6.491853096329675,6.507794640198696,6.491853096329675,9.422064766172813
data/intervals/M_OVER_N/big/bnvnwr/big0.txt,3.169925001442312,6.247927513443585,6.392317422778761,6.266786540694901,6.266786540694901,9.20945336562895
data/intervals/budget_percent/medium/buvrwn/medium4.txt,3.169925001442312,5.392317422778761,5.285402218862249,5.321928094887363,5.285402218862249,8.900866807980748
data/intervals/M_OVER_N/medium/brvnwr/medium0.txt,3.169925001442312,6.285402218862249,6.426264754702098,6.303780748177103,6.303780748177103,9.285402218862249
data/intervals/permutations/small/brvnwn/small2.txt,3.169925001442312,6.700439718141092,6.614709844115208,6.78135971352466,6.754887502163468,9.702172685365548
data/intervals/permutations/small/brvnwn/small3.txt,3.169925001442312,6.266786540694901,6.266786540694901,6.266786540694901,6.285402218862249,9.344295907915816
data/intervals/permutations/small/brvrwu/small7.txt,3.169925001442312,5.882643049361842,5.78135971352466,5.857980995127572,5.820178962415188,9.346513733165635
data/intervals/permutations/small/brvrwu/small0.txt,3.169925001442312,5.584962500721156,5.754887502163468,5.523561956057013,5.491853096329675,8.927777962082342
data/intervals/permutations/small/buvuwu/small1.txt,3.169925001442312,6.599912842187128,6.539158811108031,6.614709844115208,6.599912842187128,9.451211111832329
data/intervals/values/big/bnvuwn/big8.txt,3.169925001442312,6.357552004618084,6.266786540694901,6.357552004618084,6.330916878114617,9.319672120946995
data/intervals/values/big/brvrwn/big6.txt,3.169925001442312,6.584962500721156,6.643856189774724,6.539158811108031,6.523561956057013,9.573647187493322
data/intervals/permutations/big/buvrwu/big0.txt,3.169925001442312,6.22881869049588,6.321928094887363,6.339850002884624,6.400879436282184,9.342074667999139
data/intervals/permutations/big/buvuwr/big5.txt,3.169925001442312,6.491853096329675,6.3750394313469245,6.434628227636725,6.459431618637297,9.30149619498255
